subNb,blockNb,condition,trialNb,trialNbBl,PcommonT,commonT,PrewOr,goalTok,boxPartner,isPartnercorr,tokPartner,isTokGoal,choiceLR,choiceColor,RT,isChoiceCorr,token,outcome,isMiss,chPartnerLR,isOrRew,rewMag
2,6,1,112,12,0.8,1,0.8,1,1,1,1,1,1,1,1290.73,1,1,55,0,0,1,55
2,6,1,113,13,0.8,1,0.8,1,1,1,1,1,0,0,1436.265,0,2,54,0,0,0,54
2,6,1,114,14,0.8,1,0.8,1,1,1,1,1,0,0,292.475,0,2,0,0,0,1,45
2,6,1,115,15,0.8,0,0.8,1,1,1,2,0,1,0,1617.63,0,2,0,0,0,1,53
2,6,1,116,16,0.8,1,0.8,1,1,1,1,1,1,1,1462.775,1,1,0,0,0,0,50
2,6,1,117,17,0.8,1,0.8,1,1,1,1,1,0,1,1028.52,1,1,54,0,0,1,54
2,6,1,118,18,0.8,1,0.8,1,1,1,1,1,0,0,1842.24,0,2,0,0,1,1,49
2,6,1,119,19,0.8,0,0.8,1,1,1,2,0,0,1,957.415,1,1,48,0,1,1,48
2,6,1,120,20,0.8,1,0.8,1,2,0,2,0,0,1,1558.735,1,1,49,0,0,1,49
2,7,3,121,1,0.6,1,0.6,1,1,1,1,1,0,1,1358.805,1,1,53,0,1,1,53
2,7,3,122,2,0.6,1,0.6,1,1,1,1,1,1,1,1072.015,1,1,52,0,0,1,52
2,7,3,123,3,0.6,1,0.6,1,1,1,1,1,0,0,885.6,0,2,0,0,0,1,48
2,7,3,124,4,0.6,0,0.6,1,1,1,2,0,1,1,776.12,1,1,52,0,1,1,52
2,7,3,125,5,0.6,1,0.6,1,2,0,2,0,0,0,937.225,0,2,0,0,0,1,45
2,7,3,126,6,0.6,0,0.6,1,1,1,2,0,0,1,790.225,1,1,0,0,1,0,48
2,7,3,127,7,0.6,0,0.6,1,2,0,1,1,0,0,1175.2,0,2,45,0,1,0,45
2,7,3,128,8,0.6,1,0.6,1,2,0,2,0,0,1,849.045,1,1,0,0,1,0,45
2,7,3,129,9,0.6,1,0.6,1,2,0,2,0,0,1,1469.65,1,1,51,0,0,1,51
2,7,3,130,10,0.6,0,0.2,2,1,0,2,1,0,0,1147.02,1,2,0,0,0,1,55
2,7,3,131,11,0.6,1,0.2,2,1,0,1,0,1,0,1533.925,1,2,0,0,1,1,48
2,7,3,132,12,0.6,0,0.2,2,1,0,2,1,0,1,898.35,0,1,0,0,1,0,55
2,7,3,133,13,0.6,0,0.2,2,1,0,2,1,0,1,784.705,0,1,0,0,0,0,54
2,7,3,134,14,0.6,1,0.2,2,1,0,1,0,1,1,2289.96,0,1,0,0,1,0,50
2,7,3,135,15,0.6,0,0.2,2,1,0,2,1,1,1,1495.485,0,1,0,0,1,0,53
2,7,3,136,16,0.6,1,0.2,2,1,0,1,0,1,0,1794,1,2,45,0,1,0,45
2,7,3,137,17,0.6,1,0.2,2,2,1,2,1,NaN,NaN,NaN,0,0,0,1,1,0,49
2,7,3,138,18,0.6,0,0.2,2,2,1,1,0,0,0,2320.465,1,2,55,0,0,0,55
2,7,3,139,19,0.6,1,0.2,2,2,1,2,1,0,0,1965.405,1,2,48,0,1,0,48
2,7,3,140,20,0.6,1,0.2,2,2,1,2,1,1,1,1902.4,0,1,0,0,1,0,49
2,8,4,141,1,0.6,0,0.4,2,2,1,1,0,0,1,2306.12,0,1,18,0,0,1,18
2,8,4,142,2,0.6,0,0.4,2,1,0,2,1,0,1,1364.31,0,1,25,0,1,1,25
2,8,4,143,3,0.6,0,0.4,2,1,0,2,1,0,0,2325.94,1,2,17,0,1,0,17
2,8,4,144,4,0.6,1,0.4,2,1,0,1,0,0,1,945.22,0,1,0,0,1,0,56
2,8,4,145,5,0.6,1,0.4,2,2,1,2,1,0,1,1739.915,0,1,0,0,0,0,88
2,8,4,146,6,0.6,1,0.4,2,2,1,2,1,0,1,759.5,0,1,0,0,0,0,81
2,8,4,147,7,0.6,0,0.4,2,2,1,1,0,0,1,1169.965,0,1,94,0,0,1,94
2,8,4,148,8,0.6,1,0.4,2,2,1,2,1,0,1,1052.4,0,1,8,0,1,1,8
2,8,4,149,9,0.6,1,0.4,2,2,1,2,1,0,0,1191.405,1,2,31,0,0,0,31
2,8,4,150,10,0.6,1,0.4,2,2,1,2,1,0,1,693.29,0,1,0,0,0,0,52
2,8,4,151,11,0.6,1,0.8,1,2,0,2,0,0,1,1227.27,1,1,64,0,0,1,64
2,8,4,152,12,0.6,1,0.8,1,1,1,1,1,0,0,807.765,0,2,0,0,1,1,41
2,8,4,153,13,0.6,1,0.8,1,1,1,1,1,0,0,1067.795,0,2,4,0,0,0,4
2,8,4,154,14,0.6,0,0.8,1,1,1,2,0,1,1,1638.895,1,1,0,0,0,0,14
2,8,4,155,15,0.6,1,0.8,1,1,1,1,1,0,1,1465.655,1,1,70,0,1,1,70
2,8,4,156,16,0.6,1,0.8,1,1,1,1,1,0,1,1543.365,1,1,33,0,1,1,33
2,8,4,157,17,0.6,0,0.8,1,1,1,2,0,0,1,1220.39,1,1,83,0,1,1,83
2,8,4,158,18,0.6,0,0.8,1,1,1,2,0,1,1,1272.36,1,1,59,0,0,1,59
2,8,4,159,19,0.6,1,0.8,1,2,0,2,0,0,0,1544.905,0,2,0,0,0,1,93
2,8,4,160,20,0.6,0,0.8,1,2,0,1,1,0,0,711.515,0,2,0,0,1,1,76
3,1,4,1,1,0.6,0,0.6,1,1,1,2,0,1,0,804.975,0,2,63,0,1,0,63
3,1,4,2,2,0.6,1,0.6,1,2,0,2,0,1,0,516.45,0,2,0,0,1,1,6
3,1,4,3,3,0.6,0,0.6,1,2,0,1,1,0,1,799.145,1,1,0,0,0,0,19
3,1,4,4,4,0.6,1,0.6,1,2,0,2,0,0,0,509.885,0,2,40,0,0,0,40
3,1,4,5,5,0.6,1,0.6,1,1,1,1,1,1,1,516.545,1,1,0,0,0,0,81
3,1,4,6,6,0.6,1,0.6,1,1,1,1,1,1,0,775.21,0,2,0,0,1,1,83
3,1,4,7,7,0.6,1,0.6,1,1,1,1,1,0,0,836.755,0,2,0,0,0,1,94
3,1,4,8,8,0.6,1,0.6,1,1,1,1,1,1,1,1014.345,1,1,18,0,0,1,18
3,1,4,9,9,0.6,0,0.6,1,1,1,2,0,0,0,540.975,0,2,0,0,0,1,12
3,1,4,10,10,0.6,0,0.6,1,2,0,1,1,0,1,552.445,1,1,51,0,0,1,51
3,1,4,11,11,0.6,0,0.6,1,2,0,1,1,1,1,726.175,1,1,0,0,0,0,84
3,1,4,12,12,0.6,1,0.2,2,2,1,2,1,0,1,1036.73,0,1,0,0,1,0,30
3,1,4,13,13,0.6,1,0.2,2,2,1,2,1,1,0,844.915,1,2,0,0,0,1,78
3,1,4,14,14,0.6,1,0.2,2,2,1,2,1,0,0,837.865,1,2,0,0,1,1,23
3,1,4,15,15,0.6,1,0.2,2,2,1,2,1,1,1,634.775,0,1,0,0,0,0,92
3,1,4,16,16,0.6,0,0.2,2,2,1,1,0,1,0,471.84,1,2,73,0,1,0,73
3,1,4,17,17,0.6,0,0.2,2,2,1,1,0,0,1,591.23,0,1,0,0,0,0,49
3,1,4,18,18,0.6,0,0.2,2,1,0,2,1,1,0,834.065,1,2,34,0,0,0,34
3,1,4,19,19,0.6,1,0.2,2,1,0,1,0,1,0,1374.51,1,2,65,0,1,0,65
3,1,4,20,20,0.6,1,0.2,2,1,0,1,0,0,1,834.285,0,1,0,0,1,0,8
3,2,2,21,1,0.8,1,0.4,2,1,0,1,0,0,1,626.495,0,1,18,0,1,1,18
3,2,2,22,2,0.8,1,0.4,2,2,1,2,1,0,1,617.26,0,1,0,0,1,0,65
3,2,2,23,3,0.8,1,0.4,2,2,1,2,1,0,0,528.045,1,2,8,0,0,0,8
3,2,2,24,4,0.8,1,0.4,2,2,1,2,1,0,0,531.205,1,2,81,0,0,0,81
3,2,2,25,5,0.8,0,0.4,2,2,1,1,0,0,0,601.455,1,2,90,0,1,0,90
3,2,2,26,6,0.8,1,0.4,2,2,1,2,1,1,0,707.02,1,2,0,0,0,1,72
3,2,2,27,7,0.8,1,0.4,2,2,1,2,1,0,0,738.095,1,2,0,0,1,1,28
3,2,2,28,8,0.8,1,0.4,2,2,1,2,1,0,0,692.655,1,2,1,0,0,0,1
3,2,2,29,9,0.8,1,0.4,2,2,1,2,1,0,1,772.08,0,1,0,0,0,0,83
3,2,2,30,10,0.8,0,0.4,2,2,1,1,0,1,1,788.925,0,1,16,0,0,1,16
3,2,2,31,11,0.8,0,0.8,1,2,0,1,1,0,1,790.355,1,1,53,0,1,1,53
3,2,2,32,12,0.8,1,0.8,1,2,0,2,0,1,0,910.355,0,2,0,0,1,1,88
3,2,2,33,13,0.8,1,0.8,1,2,0,2,0,0,1,651.675,1,1,19,0,0,1,19
3,2,2,34,14,0.8,1,0.8,1,1,1,1,1,1,1,602.99,1,1,0,0,0,0,41
3,2,2,35,15,0.8,1,0.8,1,1,1,1,1,1,1,708.005,1,1,61,0,0,1,61
3,2,2,36,16,0.8,1,0.8,1,1,1,1,1,1,0,1204.685,0,2,0,0,0,1,50
3,2,2,37,17,0.8,1,0.8,1,1,1,1,1,1,1,1246.245,1,1,0,0,1,0,97
3,2,2,38,18,0.8,1,0.8,1,1,1,1,1,0,0,1053.33,0,2,0,0,1,1,22
3,2,2,39,19,0.8,0,0.8,1,1,1,2,0,1,1,1484.47,1,1,34,0,1,1,34
3,2,2,40,20,0.8,1,0.8,1,1,1,1,1,1,1,834.955,1,1,74,0,1,1,74
3,3,1,41,1,0.8,0,0.6,1,2,0,1,1,0,1,663.04,1,1,49,0,1,1,49
3,3,1,42,2,0.8,1,0.6,1,2,0,2,0,0,1,865.05,1,1,0,0,0,0,46
3,3,1,43,3,0.8,1,0.6,1,1,1,1,1,1,0,794.675,0,2,52,0,1,0,52
3,3,1,44,4,0.8,0,0.6,1,1,1,2,0,0,0,615.835,0,2,0,0,0,1,48
3,3,1,45,5,0.8,1,0.6,1,1,1,1,1,1,1,926.855,1,1,55,0,1,1,55
3,3,1,46,6,0.8,1,0.6,1,1,1,1,1,0,1,906.62,1,1,51,0,0,1,51
3,3,1,47,7,0.8,1,0.6,1,1,1,1,1,0,1,890.59,1,1,46,0,0,1,46
3,3,1,48,8,0.8,1,0.6,1,1,1,1,1,1,1,753.205,1,1,54,0,0,1,54
3,3,1,49,9,0.8,1,0.6,1,1,1,1,1,0,1,758.21,1,1,0,0,1,0,45
3,3,1,50,10,0.8,1,0.6,1,1,1,1,1,0,1,626.11,1,1,48,0,1,1,48
3,3,1,51,11,0.8,1,0.6,1,1,1,1,1,0,1,884.49,1,1,52,0,0,1,52
3,3,1,52,12,0.8,0,0.6,1,1,1,2,0,1,1,684.85,1,1,48,0,1,1,48
3,3,1,53,13,0.8,1,0.2,2,2,1,2,1,0,1,1082.955,0,1,0,0,0,0,46
3,3,1,54,14,0.8,1,0.2,2,2,1,2,1,1,1,771.81,0,1,50,0,1,1,50
3,3,1,55,15,0.8,1,0.2,2,2,1,2,1,1,1,977.765,0,1,0,0,1,0,52
3,3,1,56,16,0.8,1,0.2,2,2,1,2,1,1,1,1108.81,0,1,0,0,0,0,47
3,3,1,57,17,0.8,1,0.2,2,2,1,2,1,1,1,1913.235,0,1,0,0,0,0,54
3,3,1,58,18,0.8,1,0.2,2,2,1,2,1,1,0,787.6,1,2,53,0,0,0,53
3,3,1,59,19,0.8,0,0.2,2,2,1,1,0,0,0,1546.78,1,2,51,0,1,0,51
3,3,1,60,20,0.8,1,0.2,2,1,0,1,0,1,0,979.085,1,2,55,0,1,0,55
3,4,3,61,1,0.6,1,0.4,2,2,1,2,1,0,0,731.46,1,2,53,0,1,0,53
3,4,3,62,2,0.6,1,0.4,2,2,1,2,1,1,0,649.98,1,2,0,0,0,1,53
3,4,3,63,3,0.6,0,0.4,2,2,1,1,0,1,0,593.885,1,2,0,0,1,1,47
3,4,3,64,4,0.6,1,0.4,2,1,0,1,0,1,1,762.285,0,1,0,0,1,0,45
3,4,3,65,5,0.6,0,0.4,2,2,1,1,0,0,1,778.43,0,1,0,0,1,0,54
3,4,3,66,6,0.6,1,0.4,2,1,0,1,0,1,0,816.12,1,2,54,0,1,0,54
3,4,3,67,7,0.6,1,0.4,2,2,1,2,1,1,0,675.46,1,2,49,0,0,0,49
3,4,3,68,8,0.6,0,0.4,2,2,1,1,0,0,0,829.59,1,2,48,0,0,0,48
3,4,3,69,9,0.6,1,0.4,2,2,1,2,1,0,0,867.845,1,2,0,0,0,1,47
3,4,3,70,10,0.6,0,0.8,1,2,0,1,1,0,1,823.145,1,1,55,0,1,1,55
3,4,3,71,11,0.6,0,0.8,1,2,0,1,1,0,1,689.865,1,1,49,0,1,1,49
3,4,3,72,12,0.6,1,0.8,1,2,0,2,0,1,1,760.845,1,1,51,0,1,1,51
3,4,3,73,13,0.6,0,0.8,1,2,0,1,1,1,1,706.55,1,1,0,0,0,0,53
3,4,3,74,14,0.6,1,0.8,1,2,0,2,0,0,1,652.76,1,1,0,0,1,0,46
3,4,3,75,15,0.6,0,0.8,1,2,0,1,1,1,0,732.5,0,2,0,0,0,1,50
3,4,3,76,16,0.6,1,0.8,1,2,0,2,0,1,0,647.58,0,2,0,0,1,1,45
3,4,3,77,17,0.6,1,0.8,1,2,0,2,0,1,1,861.88,1,1,46,0,1,1,46
3,4,3,78,18,0.6,1,0.8,1,1,1,1,1,0,1,1329.375,1,1,53,0,0,1,53
3,4,3,79,19,0.6,1,0.8,1,1,1,1,1,1,1,601.505,1,1,47,0,1,1,47
3,4,3,80,20,0.6,0,0.8,1,1,1,2,0,1,1,843.17,1,1,55,0,1,1,55
3,5,4,81,1,0.6,0,0.4,2,1,0,2,1,0,0,911.75,1,2,0,0,0,1,78
3,5,4,82,2,0.6,1,0.4,2,1,0,1,0,1,1,646.475,0,1,0,0,0,0,87
3,5,4,83,3,0.6,1,0.4,2,2,1,2,1,1,0,603.07,1,2,52,0,0,0,52
3,5,4,84,4,0.6,1,0.4,2,2,1,2,1,0,0,698.995,1,2,0,0,0,1,60
3,5,4,85,5,0.6,1,0.4,2,2,1,2,1,1,0,750.145,1,2,0,0,1,1,16
3,5,4,86,6,0.6,1,0.4,2,2,1,2,1,0,1,658.9,0,1,0,0,1,0,68
3,5,4,87,7,0.6,0,0.4,2,2,1,1,0,0,0,766.54,1,2,0,0,0,1,9
3,5,4,88,8,0.6,0,0.4,2,2,1,1,0,0,1,685.55,0,1,0,0,0,0,83
3,5,4,89,9,0.6,1,0.8,1,2,0,2,0,1,0,596.495,0,2,0,0,1,1,24
3,5,4,90,10,0.6,0,0.8,1,2,0,1,1,0,0,656.695,0,2,0,0,1,1,29
3,5,4,91,11,0.6,1,0.8,1,2,0,2,0,1,1,613.775,1,1,0,0,1,0,18
3,5,4,92,12,0.6,0,0.8,1,1,1,2,0,0,0,643.915,0,2,0,0,1,1,35
3,5,4,93,13,0.6,1,0.8,1,2,0,2,0,0,1,697.305,1,1,0,0,1,0,97
3,5,4,94,14,0.6,0,0.8,1,1,1,2,0,0,0,796.2,0,2,0,0,1,1,48
3,5,4,95,15,0.6,1,0.8,1,1,1,1,1,1,1,623.82,1,1,18,0,1,1,18
3,5,4,96,16,0.6,1,0.8,1,1,1,1,1,0,1,629.655,1,1,1,0,0,1,1
3,5,4,97,17,0.6,1,0.8,1,1,1,1,1,1,1,925.445,1,1,90,0,1,1,90
3,5,4,98,18,0.6,1,0.8,1,1,1,1,1,0,1,580.705,1,1,0,0,0,0,71
3,5,4,99,19,0.6,0,0.8,1,1,1,2,0,0,0,656.16,0,2,40,0,0,0,40
3,5,4,100,20,0.6,0,0.8,1,1,1,2,0,0,0,581.305,0,2,0,0,1,1,80
3,6,2,101,1,0.8,1,0.6,1,1,1,1,1,0,1,725.11,1,1,44,0,1,1,44
3,6,2,102,2,0.8,1,0.6,1,1,1,1,1,1,1,1027.18,1,1,0,0,0,0,12
3,6,2,103,3,0.8,1,0.6,1,1,1,1,1,1,1,1058.265,1,1,0,0,1,0,80
3,6,2,104,4,0.8,1,0.6,1,1,1,1,1,0,0,1662.785,0,2,65,0,0,0,65
3,6,2,105,5,0.8,1,0.6,1,1,1,1,1,1,0,1084.285,0,2,82,0,0,0,82
3,6,2,106,6,0.8,1,0.6,1,1,1,1,1,1,0,1018.44,0,2,0,0,1,1,96
3,6,2,107,7,0.8,1,0.6,1,1,1,1,1,0,1,641.115,1,1,88,0,0,1,88
3,6,2,108,8,0.8,0,0.6,1,1,1,2,0,0,1,645.205,1,1,0,0,1,0,23
3,6,2,109,9,0.8,0,0.6,1,2,0,1,1,0,0,750.95,0,2,0,0,0,1,5
3,6,2,110,10,0.8,1,0.6,1,2,0,2,0,1,0,612.545,0,2,17,0,1,0,17
3,6,2,111,11,0.8,1,0.2,2,1,0,1,0,1,0,640.33,1,2,0,0,1,1,32
3,6,2,112,12,0.8,1,0.2,2,2,1,2,1,0,1,747.165,0,1,0,0,1,0,10
3,6,2,113,13,0.8,1,0.2,2,2,1,2,1,0,0,713.99,1,2,19,0,1,0,19
3,6,2,114,14,0.8,0,0.2,2,2,1,1,0,1,1,1018.815,0,1,0,0,1,0,73
3,6,2,115,15,0.8,1,0.2,2,2,1,2,1,0,0,575.735,1,2,78,0,0,0,78
3,6,2,116,16,0.8,1,0.2,2,2,1,2,1,0,0,801.565,1,2,40,0,1,0,40
3,6,2,117,17,0.8,1,0.2,2,2,1,2,1,1,1,874.05,0,1,0,0,1,0,89
3,6,2,118,18,0.8,0,0.2,2,2,1,1,0,0,0,631.125,1,2,29,0,1,0,29
3,6,2,119,19,0.8,1,0.2,2,2,1,2,1,1,0,657.27,1,2,62,0,0,0,62
3,6,2,120,20,0.8,1,0.2,2,2,1,2,1,0,0,757.415,1,2,57,0,0,0,57
3,7,1,121,1,0.8,1,0.4,2,2,1,2,1,1,0,973.345,1,2,47,0,1,0,47
3,7,1,122,2,0.8,1,0.4,2,2,1,2,1,1,0,535.815,1,2,0,0,1,1,53
3,7,1,123,3,0.8,1,0.4,2,2,1,2,1,0,0,770.895,1,2,48,0,1,0,48
3,7,1,124,4,0.8,1,0.4,2,2,1,2,1,0,0,612.325,1,2,0,0,0,1,48
3,7,1,125,5,0.8,1,0.4,2,2,1,2,1,0,0,634.145,1,2,46,0,0,0,46
3,7,1,126,6,0.8,1,0.4,2,2,1,2,1,0,0,697.125,1,2,49,0,0,0,49
3,7,1,127,7,0.8,1,0.4,2,2,1,2,1,0,0,584.615,1,2,0,0,0,1,48
3,7,1,128,8,0.8,0,0.4,2,2,1,1,0,1,1,708.01,0,1,46,0,0,1,46
3,7,1,129,9,0.8,0,0.8,1,1,1,2,0,0,1,775.2,1,1,52,0,0,1,52
3,7,1,130,10,0.8,1,0.8,1,2,0,2,0,1,1,664.935,1,1,53,0,1,1,53
3,7,1,131,11,0.8,0,0.8,1,2,0,1,1,1,1,576.025,1,1,51,0,1,1,51
3,7,1,132,12,0.8,1,0.8,1,2,0,2,0,0,1,684.175,1,1,55,0,1,1,55
3,7,1,133,13,0.8,1,0.8,1,1,1,1,1,0,0,857.37,0,2,0,0,0,1,45
3,7,1,134,14,0.8,0,0.8,1,1,1,2,0,1,0,696.215,0,2,0,0,1,1,50
3,7,1,135,15,0.8,1,0.8,1,2,0,2,0,0,1,701.605,1,1,46,0,0,1,46
3,7,1,136,16,0.8,1,0.8,1,1,1,1,1,1,1,703.06,1,1,0,0,0,0,54
3,7,1,137,17,0.8,1,0.8,1,1,1,1,1,0,1,732.81,1,1,54,0,1,1,54
3,7,1,138,18,0.8,1,0.8,1,1,1,1,1,0,1,662.46,1,1,53,0,0,1,53
3,7,1,139,19,0.8,1,0.8,1,1,1,1,1,1,1,672.195,1,1,0,0,0,0,54
3,7,1,140,20,0.8,1,0.8,1,1,1,1,1,0,1,804.7,1,1,50,0,1,1,50
3,8,3,141,1,0.6,1,0.6,1,1,1,1,1,1,1,529.185,1,1,53,0,0,1,53
3,8,3,142,2,0.6,1,0.6,1,1,1,1,1,0,1,604.755,1,1,53,0,1,1,53
3,8,3,143,3,0.6,1,0.6,1,1,1,1,1,0,1,564.58,1,1,50,0,0,1,50
3,8,3,144,4,0.6,0,0.6,1,1,1,2,0,0,1,997.89,1,1,51,0,0,1,51
3,8,3,145,5,0.6,0,0.6,1,2,0,1,1,0,0,988.74,0,2,48,0,1,0,48
3,8,3,146,6,0.6,1,0.6,1,2,0,2,0,1,0,647.675,0,2,0,0,0,1,46
3,8,3,147,7,0.6,0,0.6,1,1,1,2,0,0,0,630.25,0,2,55,0,0,0,55
3,8,3,148,8,0.6,1,0.6,1,1,1,1,1,0,0,583.395,0,2,45,0,1,0,45
3,8,3,149,9,0.6,0,0.6,1,1,1,2,0,0,0,763.71,0,2,0,0,1,1,45
3,8,3,150,10,0.6,1,0.2,2,1,0,1,0,0,1,663.625,0,1,0,0,0,0,49
3,8,3,151,11,0.6,1,0.2,2,2,1,2,1,1,0,828.095,1,2,0,0,0,1,52
3,8,3,152,12,0.6,1,0.2,2,2,1,2,1,0,1,597.32,0,1,53,0,1,1,53
3,8,3,153,13,0.6,1,0.2,2,2,1,2,1,1,1,747.19,0,1,47,0,1,1,47
3,8,3,154,14,0.6,0,0.2,2,2,1,1,0,0,1,924.46,0,1,0,0,1,0,48
3,8,3,155,15,0.6,1,0.2,2,2,1,2,1,0,0,698.665,1,2,51,0,0,0,51
3,8,3,156,16,0.6,1,0.2,2,2,1,2,1,0,0,584.42,1,2,55,0,0,0,55
3,8,3,157,17,0.6,1,0.2,2,2,1,2,1,1,0,630.415,1,2,55,0,1,0,55
3,8,3,158,18,0.6,0,0.2,2,2,1,1,0,1,0,767.77,1,2,54,0,0,0,54
3,8,3,159,19,0.6,0,0.2,2,1,0,2,1,1,0,840.9,1,2,0,0,0,1,47
3,8,3,160,20,0.6,0,0.2,2,1,0,2,1,1,0,752.79,1,2,45,0,1,0,45
4,1,1,1,1,0.8,1,0.6,1,1,1,1,1,1,1,1647.52,1,1,0,0,1,0,50
4,1,1,2,2,0.8,1,0.6,1,1,1,1,1,0,0,1753.615,0,2,47,0,0,0,47
4,1,1,3,3,0.8,1,0.6,1,1,1,1,1,0,0,1402.895,0,2,53,0,0,0,53
4,1,1,4,4,0.8,1,0.6,1,1,1,1,1,1,0,1147.135,0,2,0,0,1,1,51
4,1,1,5,5,0.8,1,0.6,1,1,1,1,1,0,1,1366.005,1,1,0,0,1,0,46
4,1,1,6,6,0.8,1,0.6,1,1,1,1,1,1,0,1466.62,0,2,0,0,1,1,50
4,1,1,7,7,0.8,1,0.6,1,1,1,1,1,1,0,2411.035,0,2,0,0,0,1,54
4,1,1,8,8,0.8,0,0.6,1,1,1,2,0,1,0,1854.33,0,2,0,0,1,1,46
4,1,1,9,9,0.8,0,0.6,1,2,0,1,1,0,1,897.81,1,1,54,0,1,1,54
4,1,1,10,10,0.8,1,0.6,1,2,0,2,0,0,1,782.83,1,1,51,0,0,1,51
4,1,1,11,11,0.8,1,0.6,1,1,1,1,1,0,0,644.72,0,2,0,0,1,1,45
4,1,1,12,12,0.8,0,0.6,1,1,1,2,0,1,0,2292.53,0,2,0,0,1,1,48
4,1,1,13,13,0.8,1,0.2,2,2,1,2,1,1,1,903.225,0,1,53,0,1,1,53
4,1,1,14,14,0.8,1,0.2,2,2,1,2,1,1,1,947.38,0,1,48,0,1,1,48
4,1,1,15,15,0.8,1,0.2,2,2,1,2,1,1,1,1176.605,0,1,0,0,0,0,47
4,1,1,16,16,0.8,1,0.2,2,2,1,2,1,0,0,784.09,1,2,52,0,0,0,52
4,1,1,17,17,0.8,1,0.2,2,2,1,2,1,0,0,830.21,1,2,49,0,0,0,49
4,1,1,18,18,0.8,1,0.2,2,2,1,2,1,0,0,1141.485,1,2,49,0,1,0,49
4,1,1,19,19,0.8,1,0.2,2,2,1,2,1,1,0,1406.57,1,2,55,0,0,0,55
4,1,1,20,20,0.8,0,0.2,2,2,1,1,0,0,1,160.56,0,1,0,0,0,0,52
4,2,3,21,1,0.6,1,0.4,2,2,1,2,1,0,0,672.405,1,2,53,0,1,0,53
4,2,3,22,2,0.6,0,0.4,2,2,1,1,0,1,0,663.035,1,2,0,0,0,1,55
4,2,3,23,3,0.6,1,0.4,2,2,1,2,1,1,0,2098.37,1,2,0,0,0,1,46
4,2,3,24,4,0.6,1,0.4,2,2,1,2,1,1,1,1581.72,0,1,45,0,1,1,45
4,2,3,25,5,0.6,0,0.4,2,2,1,1,0,1,1,1233.31,0,1,47,0,1,1,47
4,2,3,26,6,0.6,0,0.4,2,1,0,2,1,1,1,530.155,0,1,0,0,0,0,51
4,2,3,27,7,0.6,1,0.4,2,1,0,1,0,0,1,1576.155,0,1,0,0,0,0,53
4,2,3,28,8,0.6,1,0.4,2,2,1,2,1,0,0,1295.99,1,2,48,0,0,0,48
4,2,3,29,9,0.6,0,0.4,2,2,1,1,0,0,0,642.53,1,2,50,0,0,0,50
4,2,3,30,10,0.6,1,0.8,1,1,1,1,1,1,0,948.99,0,2,0,0,1,1,49
4,2,3,31,11,0.6,0,0.8,1,1,1,2,0,1,1,464.635,1,1,0,0,0,0,49
4,2,3,32,12,0.6,1,0.8,1,1,1,1,1,0,0,506.985,0,2,47,0,0,0,47
4,2,3,33,13,0.6,1,0.8,1,1,1,1,1,0,1,777.345,1,1,51,0,1,1,51
4,2,3,34,14,0.6,1,0.8,1,1,1,1,1,0,1,998.965,1,1,54,0,0,1,54
4,2,3,35,15,0.6,0,0.8,1,1,1,2,0,1,1,745.96,1,1,48,0,1,1,48
4,2,3,36,16,0.6,0,0.8,1,2,0,1,1,1,1,972.5,1,1,52,0,0,1,52
4,2,3,37,17,0.6,1,0.8,1,2,0,2,0,0,1,622.42,1,1,50,0,0,1,50
4,2,3,38,18,0.6,0,0.8,1,1,1,2,0,1,1,613.565,1,1,46,0,1,1,46
4,2,3,39,19,0.6,1,0.8,1,2,0,2,0,0,1,773.75,1,1,54,0,0,1,54
4,2,3,40,20,0.6,1,0.8,1,2,0,2,0,1,1,1320.125,1,1,52,0,0,1,52
4,3,4,41,1,0.6,1,0.6,1,1,1,1,1,0,1,1117.725,1,1,99,0,1,1,99
4,3,4,42,2,0.6,1,0.6,1,1,1,1,1,1,1,781.295,1,1,30,0,1,1,30
4,3,4,43,3,0.6,0,0.6,1,1,1,2,0,0,1,840.605,1,1,0,0,1,0,10
4,3,4,44,4,0.6,1,0.6,1,2,0,2,0,0,0,1038.825,0,2,0,0,0,1,65
4,3,4,45,5,0.6,1,0.6,1,1,1,1,1,0,1,536.17,1,1,0,0,0,0,45
4,3,4,46,6,0.6,0,0.6,1,1,1,2,0,1,0,606.495,0,2,0,0,1,1,25
4,3,4,47,7,0.6,0,0.6,1,2,0,1,1,0,1,441.545,1,1,0,0,0,0,40
4,3,4,48,8,0.6,0,0.6,1,2,0,1,1,1,0,520.35,0,2,80,0,1,0,80
4,3,4,49,9,0.6,1,0.2,2,2,1,2,1,1,1,1109.2,0,1,0,0,0,0,75
4,3,4,50,10,0.6,1,0.2,2,2,1,2,1,0,0,534.465,1,2,90,0,0,0,90
4,3,4,51,11,0.6,1,0.2,2,2,1,2,1,0,0,626.1,1,2,70,0,0,0,70
4,3,4,52,12,0.6,1,0.2,2,2,1,2,1,0,0,711.125,1,2,0,0,1,1,55
4,3,4,53,13,0.6,1,0.2,2,2,1,2,1,0,0,561.2,1,2,95,0,0,0,95
4,3,4,54,14,0.6,0,0.2,2,2,1,1,0,1,1,559.205,0,1,85,0,1,1,85
4,3,4,55,15,0.6,0,0.2,2,1,0,2,1,0,1,674.1,0,1,0,0,0,0,15
4,3,4,56,16,0.6,1,0.2,2,1,0,1,0,1,1,624.955,0,1,0,0,0,0,20
